Time,Distance,X,Y,Speed,Throttle,Brake,RPM,nGear,DRS,LapID,PointIndex,Year,GrandPrix,Session,Driver,LapNumber,LapTime_s,Time_s
0 days 00:00:49.746000,3044.039356320685,9216.0,11591.0,248.6750016,100.0,False,11144.1373664,6,0,3,392,2023,Italian Grand Prix,R,HAM,49.0,85.888,49.746
0 days 00:00:49.759000,3044.951666666666,9209.200283946384,11587.183262030605,249.0,100.0,False,11117.0,6,0,3,393,2023,Italian Grand Prix,R,HAM,49.0,85.888,49.759
0 days 00:00:49.966000,3059.7086677553043,9082.0,11515.0,253.65750144,100.0,False,10912.06993664,6,0,3,394,2023,Italian Grand Prix,R,HAM,49.0,85.888,49.966
0 days 00:00:50.159000,3073.6183333333324,8902.953384134551,11410.461451809551,258.0,100.0,False,10721.0,7,0,3,395,2023,Italian Grand Prix,R,HAM,49.0,85.888,50.159
0 days 00:00:50.167000,3074.1933695902944,8897.0,11407.0,258.05,100.0,False,10730.45,7,0,3,396,2023,Italian Grand Prix,R,HAM,49.0,85.888,50.167
0 days 00:00:50.319000,3085.129444444444,8824.431000353785,11365.513366198853,259.0,100.0,False,10910.0,7,0,3,397,2023,Italian Grand Prix,R,HAM,49.0,85.888,50.319
0 days 00:00:50.467000,3095.935715954666,8771.0,11336.0,262.7,100.0,False,11055.225,7,0,3,398,2023,Italian Grand Prix,R,HAM,49.0,85.888,50.467
0 days 00:00:50.479000,3096.8183333333322,8765.01983194087,11332.668316818508,263.0,100.0,False,11067.0,7,0,3,399,2023,Italian Grand Prix,R,HAM,49.0,85.888,50.479
0 days 00:00:50.727000,3115.2426774596765,8603.0,11242.0,266.875,100.0,False,11230.525,7,0,3,400,2023,Italian Grand Prix,R,HAM,49.0,85.888,50.727
0 days 00:00:50.799000,3120.6405555555543,8555.199207083082,11215.329196369199,268.0,100.0,False,11278.0,7,0,3,401,2023,Italian Grand Prix,R,HAM,49.0,85.888,50.799
0 days 00:00:50.927000,3130.2803335132903,8472.0,11169.0,269.8351250270681,100.0,False,11256.43728093195,7,0,3,402,2023,Italian Grand Prix,R,HAM,49.0,85.888,50.927
0 days 00:00:51.078000,3141.7205555555547,8372.200629878178,11113.382903154048,272.0,100.0,False,11231.0,7,0,3,403,2023,Italian Grand Prix,R,HAM,49.0,85.888,51.078
0 days 00:00:51.167000,3148.496103762195,8313.0,11080.0,273.33499904,100.0,False,11354.26491136,7,0,3,404,2023,Italian Grand Prix,R,HAM,49.0,85.888,51.167
0 days 00:00:51.278000,3156.998333333332,8239.160656981912,11037.695474879643,275.0,100.0,False,11508.0,7,0,3,405,2023,Italian Grand Prix,R,HAM,49.0,85.888,51.278
0 days 00:00:51.407000,3166.9817618534803,8153.0,10988.0,276.93499904,100.0,False,11517.35249536,7,0,3,406,2023,Italian Grand Prix,R,HAM,49.0,85.888,51.407
0 days 00:00:51.567000,3179.499155154951,8045.0,10926.0,279.33499904,100.0,False,11528.95249536,7,0,3,407,2023,Italian Grand Prix,R,HAM,49.0,85.888,51.567
0 days 00:00:51.678000,3188.2205555555543,7969.228119512622,10881.885174226933,281.0,100.0,False,11537.0,7,0,3,408,2023,Italian Grand Prix,R,HAM,49.0,85.888,51.678
0 days 00:00:51.846000,3201.4675028405277,7857.0,10815.0,283.52,100.0,False,10765.88,7,0,3,409,2023,Italian Grand Prix,R,HAM,49.0,85.888,51.846
0 days 00:00:51.878000,3203.998333333332,7836.660319322122,10802.590754381528,284.0,100.0,False,10619.0,8,0,3,410,2023,Italian Grand Prix,R,HAM,49.0,85.888,51.878
0 days 00:00:52.006000,3214.1478615052656,7750.0,10748.0,285.06666666666666,100.0,False,10632.333333333334,8,0,3,411,2023,Italian Grand Prix,R,HAM,49.0,85.888,52.006
0 days 00:00:52.118000,3223.0649999999987,7644.788873024815,10678.141568210576,286.0,100.0,False,10644.0,8,0,3,412,2023,Italian Grand Prix,R,HAM,49.0,85.888,52.118
0 days 00:00:52.286000,3236.5071951406817,7471.0,10558.0,287.4,100.0,False,10700.933333333332,8,0,3,413,2023,Italian Grand Prix,R,HAM,49.0,85.888,52.286
0 days 00:00:52.478000,3251.964999999999,7329.882928245119,10451.732806941623,289.0,100.0,False,10766.0,8,0,3,414,2023,Italian Grand Prix,R,HAM,49.0,85.888,52.478
0 days 00:00:52.706000,3270.45389430086,7225.0,10365.0,291.85,100.0,False,10829.65,8,0,3,415,2023,Italian Grand Prix,R,HAM,49.0,85.888,52.706
0 days 00:00:52.718000,3271.4316666666655,7220.6853624399055,10361.439702835974,292.0,100.0,False,10833.0,8,0,3,416,2023,Italian Grand Prix,R,HAM,49.0,85.888,52.718
0 days 00:00:52.926000,3288.455957663714,7148.0,10302.0,294.22857142857146,100.0,False,10888.714285714286,8,0,3,417,2023,Italian Grand Prix,R,HAM,49.0,85.888,52.926
0 days 00:00:52.998000,3294.3761111111094,7107.66587969115,10269.440061301508,295.0,100.0,False,10908.0,8,0,3,418,2023,Italian Grand Prix,R,HAM,49.0,85.888,52.998
0 days 00:00:53.146000,3306.5838053746343,7007.0,10188.0,296.85,100.0,False,11053.225,8,0,3,419,2023,Italian Grand Prix,R,HAM,49.0,85.888,53.146
0 days 00:00:53.158000,3307.5761111111096,6999.075034201407,10181.522890465301,297.0,100.0,False,11065.0,8,0,3,420,2023,Italian Grand Prix,R,HAM,49.0,85.888,53.158
0 days 00:00:53.406000,3328.165707373857,6843.0,10051.0,298.77142857142854,100.0,False,11043.742857142857,8,0,3,421,2023,Italian Grand Prix,R,HAM,49.0,85.888,53.406
0 days 00:00:53.438000,3330.831666666665,6822.538750309888,10033.3563640438,299.0,100.0,False,11041.0,8,0,3,422,2023,Italian Grand Prix,R,HAM,49.0,85.888,53.438
0 days 00:00:53.646000,3348.2066527565644,6691.0,9918.0,300.48042738344253,100.0,False,11157.21354960024,8,0,3,423,2023,Italian Grand Prix,R,HAM,49.0,85.888,53.646
0 days 00:00:53.719000,3354.3263888888873,6650.510398005934,9882.539087611836,301.0,100.0,False,11198.0,8,0,3,424,2023,Italian Grand Prix,R,HAM,49.0,85.888,53.719
0 days 00:00:53.906000,3370.061975556672,6526.0,9774.0,302.87000064,100.0,False,11239.14001408,8,0,3,425,2023,Italian Grand Prix,R,HAM,49.0,85.888,53.906
0 days 00:00:53.919000,3371.1597222222204,6513.013730284985,9762.681605579357,303.0,100.0,False,11242.0,8,0,3,426,2023,Italian Grand Prix,R,HAM,49.0,85.888,53.919
0 days 00:00:54.066000,3383.6076511289475,6347.0,9618.0,304.47000064,100.0,False,11308.1500288,8,0,3,427,2023,Italian Grand Prix,R,HAM,49.0,85.888,54.066
0 days 00:00:54.119000,3388.104166666665,6301.82693349064,9578.662801293136,305.0,100.0,False,11332.0,8,0,3,428,2023,Italian Grand Prix,R,HAM,49.0,85.888,54.119
0 days 00:00:54.279000,3401.7041666666655,6232.119636148631,9518.13094801354,306.0,100.0,False,11334.0,8,0,3,429,2023,Italian Grand Prix,R,HAM,49.0,85.888,54.279
0 days 00:00:54.467000,3417.81717986155,6166.0,9461.0,308.01428571428573,100.0,False,11392.414285714285,8,0,3,430,2023,Italian Grand Prix,R,HAM,49.0,85.888,54.467
0 days 00:00:54.559000,3425.7374999999984,6111.314614192181,9413.675032043364,309.0,100.0,False,11421.0,8,0,3,431,2023,Italian Grand Prix,R,HAM,49.0,85.888,54.559
0 days 00:00:54.687000,3436.77991423664,6023.0,9337.0,309.8,100.0,False,11458.2,8,0,3,432,2023,Italian Grand Prix,R,HAM,49.0,85.888,54.687
0 days 00:00:54.879000,3453.381944444443,5898.062043709981,9227.551581964053,311.0,100.0,False,11514.0,8,0,3,433,2023,Italian Grand Prix,R,HAM,49.0,85.888,54.879
0 days 00:00:54.967000,3461.000409153907,5841.0,9178.0,311.44,100.0,False,11532.92,8,0,3,434,2023,Italian Grand Prix,R,HAM,49.0,85.888,54.967
0 days 00:00:55.079000,3470.7152777777765,5766.963630954001,9114.450803646056,312.0,100.0,False,11557.0,8,0,3,435,2023,Italian Grand Prix,R,HAM,49.0,85.888,55.079
0 days 00:00:55.106000,3473.062521954307,5749.0,9099.0,312.22500053333334,100.0,False,11557.450001066667,8,0,3,436,2023,Italian Grand Prix,R,HAM,49.0,85.888,55.106
0 days 00:00:55.319000,3491.64861111111,5608.438548227954,8976.873980098875,314.0,100.0,False,11561.0,8,0,3,437,2023,Italian Grand Prix,R,HAM,49.0,85.888,55.319
0 days 00:00:55.326000,3492.261324722411,5604.0,8973.0,314.0437504,100.0,False,11563.0125184,8,0,3,438,2023,Italian Grand Prix,R,HAM,49.0,85.888,55.326
0 days 00:00:55.507000,3508.143516145036,5486.0,8870.0,315.175,100.0,False,11615.05,8,0,3,439,2023,Italian Grand Prix,R,HAM,49.0,85.888,55.507
0 days 00:00:55.639000,3519.737499999999,5368.765698996708,8768.251235897902,316.0,100.0,False,11653.0,8,0,3,440,2023,Italian Grand Prix,R,HAM,49.0,85.888,55.639
0 days 00:00:55.767000,3530.967861617013,5260.0,8674.0,316.0,100.0,False,11668.085714285715,8,0,3,441,2023,Italian Grand Prix,R,HAM,49.0,85.888,55.767
0 days 00:00:55.919000,3544.315277777776,5180.794074053402,8605.268004831036,316.0,100.0,False,11686.0,8,0,3,442,2023,Italian Grand Prix,R,HAM,49.0,85.888,55.919
0 days 00:00:56.067000,3557.347999659905,5114.0,8547.0,316.925,100.0,False,11624.95,8,0,3,443,2023,Italian Grand Prix,R,HAM,49.0,85.888,56.067
0 days 00:00:56.079000,3558.4041666666653,5107.2705190172355,8541.116246481348,317.0,100.0,False,11620.0,8,0,3,444,2023,Italian Grand Prix,R,HAM,49.0,85.888,56.079
0 days 00:00:56.307000,3578.428169427399,4955.0,8408.0,316.1857142857143,100.0,False,11624.885714285714,8,0,3,445,2023,Italian Grand Prix,R,HAM,49.0,85.888,56.307
0 days 00:00:56.359000,3582.9819444444433,4921.077847846476,8378.530200469448,316.0,100.0,False,11626.0,8,0,3,446,2023,Italian Grand Prix,R,HAM,49.0,85.888,56.359
0 days 00:00:56.587000,3602.8877620837493,4769.0,8247.0,314.86,100.0,False,11563.87,8,0,3,447,2023,Italian Grand Prix,R,HAM,49.0,85.888,56.587
0 days 00:00:56.759000,3617.870833333332,4620.27927621175,8117.711003441079,314.0,100.0,False,11517.0,8,0,3,448,2023,Italian Grand Prix,R,HAM,49.0,85.888,56.759
0 days 00:00:56.806000,3621.963830185052,4585.0,8087.0,313.83214262857143,100.0,False,11505.921413485714,8,0,3,449,2023,Italian Grand Prix,R,HAM,49.0,85.888,56.806
0 days 00:00:57.039000,3642.2152777777765,4466.667165398752,7983.97820879619,313.0,100.0,False,11451.0,8,0,3,450,2023,Italian Grand Prix,R,HAM,49.0,85.888,57.039
0 days 00:00:57.066000,3644.5514839303455,4454.0,7973.0,312.79749952,100.0,False,11445.46498688,8,0,3,451,2023,Italian Grand Prix,R,HAM,49.0,85.888,57.066
0 days 00:00:57.267000,3661.8656843098406,4343.0,7877.0,311.29,100.0,False,11404.26,8,0,3,452,2023,Italian Grand Prix,R,HAM,49.0,85.888,57.267
0 days 00:00:57.439000,3676.659722222221,4198.39889074566,7751.111144805893,310.0,100.0,False,11369.0,8,0,3,453,2023,Italian Grand Prix,R,HAM,49.0,85.888,57.439
0 days 00:00:57.527000,3684.2419596108693,4126.0,7688.0,310.0,100.0,False,11356.24,8,0,3,454,2023,Italian Grand Prix,R,HAM,49.0,85.888,57.527
0 days 00:00:57.639000,3693.8819444444434,4048.746210014506,7620.6745370876515,310.0,100.0,False,11340.0,8,0,3,455,2023,Italian Grand Prix,R,HAM,49.0,85.888,57.639
